step,total_calls,failed_calls,ratio,avg_latency_ms,hint_source
696,826,0,0.0,0.0,random
697,827,0,0.0,0.0,random
698,828,0,0.0,0.0,random
699,829,0,0.0,0.0,random
700,830,0,0.0,0.0,random
701,831,0,0.0,0.0,random
702,832,0,0.0,0.0,random
703,833,0,0.0,0.0,random
704,834,0,0.0,0.0,random
705,835,0,0.0,0.0,random
706,836,0,0.0,0.0,random
707,837,0,0.0,0.0,random
708,838,0,0.0,0.0,random
709,839,0,0.0,0.0,random
710,840,0,0.0,0.0,random
711,841,0,0.0,0.0,random
712,842,0,0.0,0.0,random
713,843,0,0.0,0.0,random
714,844,0,0.0,0.0,random
715,846,0,0.0,0.0,random
716,847,0,0.0,0.0,random
717,848,0,0.0,0.0,random
718,849,0,0.0,0.0,random
719,850,0,0.0,0.0,random
720,851,0,0.0,0.0,random
721,852,0,0.0,0.0,random
722,853,0,0.0,0.0,random
723,854,0,0.0,0.0,random
724,855,0,0.0,0.0,random
725,856,0,0.0,0.0,random
726,857,0,0.0,0.0,random
727,858,0,0.0,0.0,random
728,859,0,0.0,0.0,random
729,860,0,0.0,0.0,random
730,861,0,0.0,0.0,random
731,862,0,0.0,0.0,random
732,863,0,0.0,0.0,random
733,864,0,0.0,0.0,random
734,865,0,0.0,0.0,random
735,866,0,0.0,0.0,random
736,867,0,0.0,0.0,random
737,868,0,0.0,0.0,random
738,869,0,0.0,0.0,random
739,870,0,0.0,0.0,random
740,871,0,0.0,0.0,random
741,872,0,0.0,0.0,random
742,873,0,0.0,0.0,random
743,874,0,0.0,0.0,random
744,875,0,0.0,0.0,random
745,876,0,0.0,0.0,random
746,877,0,0.0,0.0,random
747,878,0,0.0,0.0,random
748,879,0,0.0,0.0,random
749,880,0,0.0,0.0,random
750,881,0,0.0,0.0,random
751,882,0,0.0,0.0,random
752,883,0,0.0,0.0,random
753,884,0,0.0,0.0,random
754,885,0,0.0,0.0,random
755,886,0,0.0,0.0,random
756,887,0,0.0,0.0,random
757,888,0,0.0,0.0,random
758,889,0,0.0,0.0,random
759,890,0,0.0,0.0,random
760,891,0,0.0,0.0,random
761,892,0,0.0,0.0,random
762,893,0,0.0,0.0,random
763,894,0,0.0,0.0,random
764,895,0,0.0,0.0,random
765,896,0,0.0,0.0,random
766,897,0,0.0,0.0,random
767,898,0,0.0,0.0,random
768,899,0,0.0,0.0,random
769,900,0,0.0,0.0,random
770,901,0,0.0,0.0,random
771,902,0,0.0,0.0,random
772,903,0,0.0,0.0,random
773,904,0,0.0,0.0,random
774,905,0,0.0,0.0,random
775,906,0,0.0,0.0,random
776,907,0,0.0,0.0,random
777,908,0,0.0,0.0,random
778,909,0,0.0,0.0,random
779,910,0,0.0,0.0,random
780,911,0,0.0,0.0,random
781,912,0,0.0,0.0,random
782,913,0,0.0,0.0,random
783,914,0,0.0,0.0,random
784,915,0,0.0,0.0,random
785,916,0,0.0,0.0,random
786,917,0,0.0,0.0,random
787,918,0,0.0,0.0,random
788,919,0,0.0,0.0,random
789,920,0,0.0,0.0,random
790,921,0,0.0,0.0,random
791,922,0,0.0,0.0,random
792,923,0,0.0,0.0,random
793,924,0,0.0,0.0,random
794,925,0,0.0,0.0,random
795,926,0,0.0,0.0,random
796,927,0,0.0,0.0,random
797,928,0,0.0,0.0,random
798,929,0,0.0,0.0,random
799,930,0,0.0,0.0,random
800,931,0,0.0,0.0,random
801,932,0,0.0,0.0,random
802,933,0,0.0,0.0,random
803,934,0,0.0,0.0,random
804,935,0,0.0,0.0,random
805,936,0,0.0,0.0,random
806,937,0,0.0,0.0,random
807,938,0,0.0,0.0,random
808,939,0,0.0,0.0,random
809,940,0,0.0,0.0,random
810,941,0,0.0,0.0,random
811,942,0,0.0,0.0,random
812,943,0,0.0,0.0,random
813,944,0,0.0,0.0,random
814,945,0,0.0,0.0,random
815,946,0,0.0,0.0,random
816,947,0,0.0,0.0,random
817,948,0,0.0,0.0,random
818,949,0,0.0,0.0,random
819,950,0,0.0,0.0,random
820,951,0,0.0,0.0,random
821,952,0,0.0,0.0,random
822,953,0,0.0,0.0,random
823,954,0,0.0,0.0,random
824,955,0,0.0,0.0,random
825,956,0,0.0,0.0,random
826,957,0,0.0,0.0,random
827,958,0,0.0,0.0,random
828,959,0,0.0,0.0,random
829,960,0,0.0,0.0,random
830,961,0,0.0,0.0,random
831,962,0,0.0,0.0,random
832,963,0,0.0,0.0,random
833,964,0,0.0,0.0,random
834,965,0,0.0,0.0,random
835,966,0,0.0,0.0,random
836,967,0,0.0,0.0,random
837,968,0,0.0,0.0,random
838,969,0,0.0,0.0,random
839,970,0,0.0,0.0,random
840,972,0,0.0,0.0,random
841,973,0,0.0,0.0,random
842,974,0,0.0,0.0,random
843,975,0,0.0,0.0,random
844,976,0,0.0,0.0,random
845,977,0,0.0,0.0,random
846,978,0,0.0,0.0,random
847,979,0,0.0,0.0,random
848,980,0,0.0,0.0,random
849,981,0,0.0,0.0,random
850,982,0,0.0,0.0,random
851,983,0,0.0,0.0,random
852,984,0,0.0,0.0,random
853,985,0,0.0,0.0,random
854,986,0,0.0,0.0,random
855,987,0,0.0,0.0,random
856,988,0,0.0,0.0,random
857,989,0,0.0,0.0,random
858,990,0,0.0,0.0,random
859,991,0,0.0,0.0,random
860,992,0,0.0,0.0,random
861,993,0,0.0,0.0,random
862,994,0,0.0,0.0,random
863,995,0,0.0,0.0,random
864,996,0,0.0,0.0,random
865,997,0,0.0,0.0,random
866,998,0,0.0,0.0,random
867,999,0,0.0,0.0,random
868,1000,0,0.0,0.0,random
869,1001,0,0.0,0.0,random
870,1002,0,0.0,0.0,random
