step,total_calls,failed_calls,ratio,avg_latency_ms,hint_source
77,165,0,0.0,0.0,expert
78,166,0,0.0,0.0,expert
79,170,0,0.0,0.0,expert
80,172,0,0.0,0.0,expert
81,173,0,0.0,0.0,expert
82,174,0,0.0,0.0,expert
83,175,0,0.0,0.0,expert
84,176,0,0.0,0.0,expert
85,177,0,0.0,0.0,expert
86,178,0,0.0,0.0,expert
87,179,0,0.0,0.0,expert
88,180,0,0.0,0.0,expert
89,181,0,0.0,0.0,expert
90,183,0,0.0,0.0,expert
91,184,0,0.0,0.0,expert
92,186,0,0.0,0.0,expert
93,189,0,0.0,0.0,expert
94,190,0,0.0,0.0,expert
95,191,0,0.0,0.0,expert
96,192,0,0.0,0.0,expert
97,193,0,0.0,0.0,expert
98,194,0,0.0,0.0,expert
99,196,0,0.0,0.0,expert
100,198,0,0.0,0.0,expert
101,199,0,0.0,0.0,expert
102,201,0,0.0,0.0,expert
103,202,0,0.0,0.0,expert
104,204,0,0.0,0.0,expert
105,208,0,0.0,0.0,expert
106,209,0,0.0,0.0,expert
107,210,0,0.0,0.0,expert
108,212,0,0.0,0.0,expert
109,213,0,0.0,0.0,expert
110,214,0,0.0,0.0,expert
111,215,0,0.0,0.0,expert
112,216,0,0.0,0.0,expert
113,217,0,0.0,0.0,expert
114,218,0,0.0,0.0,expert
115,219,0,0.0,0.0,expert
116,220,0,0.0,0.0,expert
117,223,0,0.0,0.0,expert
118,225,0,0.0,0.0,expert
119,226,0,0.0,0.0,expert
120,227,0,0.0,0.0,expert
121,228,0,0.0,0.0,expert
122,229,0,0.0,0.0,expert
123,231,0,0.0,0.0,expert
124,232,0,0.0,0.0,expert
125,233,0,0.0,0.0,expert
126,235,0,0.0,0.0,expert
127,236,0,0.0,0.0,expert
128,237,0,0.0,0.0,expert
129,238,0,0.0,0.0,expert
130,239,0,0.0,0.0,expert
131,240,0,0.0,0.0,expert
132,241,0,0.0,0.0,expert
133,243,0,0.0,0.0,expert
134,244,0,0.0,0.0,expert
135,245,0,0.0,0.0,expert
136,246,0,0.0,0.0,expert
137,248,0,0.0,0.0,expert
138,249,0,0.0,0.0,expert
139,251,0,0.0,0.0,expert
140,252,0,0.0,0.0,expert
141,253,0,0.0,0.0,expert
142,254,0,0.0,0.0,expert
143,255,0,0.0,0.0,expert
144,256,0,0.0,0.0,expert
145,257,0,0.0,0.0,expert
146,258,0,0.0,0.0,expert
147,259,0,0.0,0.0,expert
148,260,0,0.0,0.0,expert
149,261,0,0.0,0.0,expert
150,262,0,0.0,0.0,expert
151,263,0,0.0,0.0,expert
152,264,0,0.0,0.0,expert
153,265,0,0.0,0.0,expert
154,266,0,0.0,0.0,expert
155,267,0,0.0,0.0,expert
156,268,0,0.0,0.0,expert
157,269,0,0.0,0.0,expert
158,270,0,0.0,0.0,expert
159,271,0,0.0,0.0,expert
160,272,0,0.0,0.0,expert
161,274,0,0.0,0.0,expert
162,275,0,0.0,0.0,expert
163,276,0,0.0,0.0,expert
164,277,0,0.0,0.0,expert
165,278,0,0.0,0.0,expert
166,279,0,0.0,0.0,expert
167,280,0,0.0,0.0,expert
168,281,0,0.0,0.0,expert
169,282,0,0.0,0.0,expert
170,283,0,0.0,0.0,expert
171,284,0,0.0,0.0,expert
172,285,0,0.0,0.0,expert
173,286,0,0.0,0.0,expert
174,288,0,0.0,0.0,expert
175,289,0,0.0,0.0,expert
176,290,0,0.0,0.0,expert
177,291,0,0.0,0.0,expert
178,292,0,0.0,0.0,expert
179,293,0,0.0,0.0,expert
180,294,0,0.0,0.0,expert
181,295,0,0.0,0.0,expert
182,296,0,0.0,0.0,expert
183,297,0,0.0,0.0,expert
184,298,0,0.0,0.0,expert
185,299,0,0.0,0.0,expert
186,300,0,0.0,0.0,expert
187,301,0,0.0,0.0,expert
188,302,0,0.0,0.0,expert
189,303,0,0.0,0.0,expert
190,304,0,0.0,0.0,expert
191,305,0,0.0,0.0,expert
192,306,0,0.0,0.0,expert
193,307,0,0.0,0.0,expert
194,308,0,0.0,0.0,expert
195,309,0,0.0,0.0,expert
196,311,0,0.0,0.0,expert
197,312,0,0.0,0.0,expert
198,313,0,0.0,0.0,expert
199,314,0,0.0,0.0,expert
200,315,0,0.0,0.0,expert
201,316,0,0.0,0.0,expert
202,317,0,0.0,0.0,expert
203,318,0,0.0,0.0,expert
204,319,0,0.0,0.0,expert
205,320,0,0.0,0.0,expert
206,321,0,0.0,0.0,expert
207,322,0,0.0,0.0,expert
208,323,0,0.0,0.0,expert
209,324,0,0.0,0.0,expert
210,325,0,0.0,0.0,expert
211,326,0,0.0,0.0,expert
212,327,0,0.0,0.0,expert
213,328,0,0.0,0.0,expert
214,329,0,0.0,0.0,expert
215,330,0,0.0,0.0,expert
216,331,0,0.0,0.0,expert
217,332,0,0.0,0.0,expert
218,333,0,0.0,0.0,expert
219,334,0,0.0,0.0,expert
220,335,0,0.0,0.0,expert
221,336,0,0.0,0.0,expert
222,337,0,0.0,0.0,expert
223,338,0,0.0,0.0,expert
224,339,0,0.0,0.0,expert
225,340,0,0.0,0.0,expert
226,341,0,0.0,0.0,expert
227,342,0,0.0,0.0,expert
228,343,0,0.0,0.0,expert
229,344,0,0.0,0.0,expert
230,345,0,0.0,0.0,expert
231,346,0,0.0,0.0,expert
232,347,0,0.0,0.0,expert
233,348,0,0.0,0.0,expert
234,349,0,0.0,0.0,expert
235,350,0,0.0,0.0,expert
236,351,0,0.0,0.0,expert
237,352,0,0.0,0.0,expert
238,353,0,0.0,0.0,expert
239,354,0,0.0,0.0,expert
240,355,0,0.0,0.0,expert
241,357,0,0.0,0.0,expert
242,358,0,0.0,0.0,expert
243,359,0,0.0,0.0,expert
244,360,0,0.0,0.0,expert
245,361,0,0.0,0.0,expert
246,362,0,0.0,0.0,expert
247,363,0,0.0,0.0,expert
248,364,0,0.0,0.0,expert
249,365,0,0.0,0.0,expert
250,366,0,0.0,0.0,expert
251,367,0,0.0,0.0,expert
252,368,0,0.0,0.0,expert
253,369,0,0.0,0.0,expert
254,370,0,0.0,0.0,expert
255,371,0,0.0,0.0,expert
256,372,0,0.0,0.0,expert
257,373,0,0.0,0.0,expert
258,374,0,0.0,0.0,expert
259,375,0,0.0,0.0,expert
260,377,0,0.0,0.0,expert
261,378,0,0.0,0.0,expert
262,379,0,0.0,0.0,expert
263,380,0,0.0,0.0,expert
264,381,0,0.0,0.0,expert
265,382,0,0.0,0.0,expert
266,383,0,0.0,0.0,expert
267,384,0,0.0,0.0,expert
268,385,0,0.0,0.0,expert
269,386,0,0.0,0.0,expert
270,387,0,0.0,0.0,expert
271,388,0,0.0,0.0,expert
272,389,0,0.0,0.0,expert
273,390,0,0.0,0.0,expert
274,391,0,0.0,0.0,expert
275,392,0,0.0,0.0,expert
276,393,0,0.0,0.0,expert
277,394,0,0.0,0.0,expert
278,395,0,0.0,0.0,expert
279,396,0,0.0,0.0,expert
280,397,0,0.0,0.0,expert
281,398,0,0.0,0.0,expert
282,399,0,0.0,0.0,expert
283,400,0,0.0,0.0,expert
284,401,0,0.0,0.0,expert
285,402,0,0.0,0.0,expert
286,403,0,0.0,0.0,expert
287,406,0,0.0,0.0,expert
288,407,0,0.0,0.0,expert
289,408,0,0.0,0.0,expert
290,409,0,0.0,0.0,expert
291,410,0,0.0,0.0,expert
292,411,0,0.0,0.0,expert
293,412,0,0.0,0.0,expert
294,413,0,0.0,0.0,expert
295,414,0,0.0,0.0,expert
296,415,0,0.0,0.0,expert
297,416,0,0.0,0.0,expert
298,417,0,0.0,0.0,expert
299,418,0,0.0,0.0,expert
300,419,0,0.0,0.0,expert
301,420,0,0.0,0.0,expert
302,421,0,0.0,0.0,expert
303,423,0,0.0,0.0,expert
304,424,0,0.0,0.0,expert
305,425,0,0.0,0.0,expert
306,426,0,0.0,0.0,expert
307,427,0,0.0,0.0,expert
308,428,0,0.0,0.0,expert
309,429,0,0.0,0.0,expert
310,430,0,0.0,0.0,expert
311,431,0,0.0,0.0,expert
312,432,0,0.0,0.0,expert
313,433,0,0.0,0.0,expert
314,434,0,0.0,0.0,expert
315,435,0,0.0,0.0,expert
316,436,0,0.0,0.0,expert
317,437,0,0.0,0.0,expert
318,438,0,0.0,0.0,expert
319,439,0,0.0,0.0,expert
320,440,0,0.0,0.0,expert
321,441,0,0.0,0.0,expert
322,442,0,0.0,0.0,expert
323,443,0,0.0,0.0,expert
324,444,0,0.0,0.0,expert
325,445,0,0.0,0.0,expert
326,446,0,0.0,0.0,expert
327,447,0,0.0,0.0,expert
328,449,0,0.0,0.0,expert
329,450,0,0.0,0.0,expert
330,451,0,0.0,0.0,expert
331,452,0,0.0,0.0,expert
332,453,0,0.0,0.0,expert
333,454,0,0.0,0.0,expert
334,455,0,0.0,0.0,expert
335,456,0,0.0,0.0,expert
336,457,0,0.0,0.0,expert
337,458,0,0.0,0.0,expert
338,459,0,0.0,0.0,expert
339,461,0,0.0,0.0,expert
340,462,0,0.0,0.0,expert
341,463,0,0.0,0.0,expert
342,464,0,0.0,0.0,expert
343,465,0,0.0,0.0,expert
344,466,0,0.0,0.0,expert
345,467,0,0.0,0.0,expert
346,468,0,0.0,0.0,expert
347,469,0,0.0,0.0,expert
348,470,0,0.0,0.0,expert
349,471,0,0.0,0.0,expert
350,472,0,0.0,0.0,expert
351,473,0,0.0,0.0,expert
352,474,0,0.0,0.0,expert
353,475,0,0.0,0.0,expert
354,476,0,0.0,0.0,expert
355,477,0,0.0,0.0,expert
356,478,0,0.0,0.0,expert
357,479,0,0.0,0.0,expert
358,480,0,0.0,0.0,expert
359,482,0,0.0,0.0,expert
360,483,0,0.0,0.0,expert
361,484,0,0.0,0.0,expert
362,485,0,0.0,0.0,expert
363,486,0,0.0,0.0,expert
364,487,0,0.0,0.0,expert
365,488,0,0.0,0.0,expert
366,489,0,0.0,0.0,expert
367,490,0,0.0,0.0,expert
368,491,0,0.0,0.0,expert
369,492,0,0.0,0.0,expert
370,493,0,0.0,0.0,expert
371,494,0,0.0,0.0,expert
372,495,0,0.0,0.0,expert
373,496,0,0.0,0.0,expert
374,497,0,0.0,0.0,expert
375,498,0,0.0,0.0,expert
376,499,0,0.0,0.0,expert
377,500,0,0.0,0.0,expert
378,501,0,0.0,0.0,expert
379,502,0,0.0,0.0,expert
380,503,0,0.0,0.0,expert
381,504,0,0.0,0.0,expert
382,505,0,0.0,0.0,expert
383,506,0,0.0,0.0,expert
384,507,0,0.0,0.0,expert
385,508,0,0.0,0.0,expert
386,509,0,0.0,0.0,expert
387,510,0,0.0,0.0,expert
388,511,0,0.0,0.0,expert
389,512,0,0.0,0.0,expert
390,513,0,0.0,0.0,expert
391,514,0,0.0,0.0,expert
392,515,0,0.0,0.0,expert
393,516,0,0.0,0.0,expert
394,517,0,0.0,0.0,expert
395,518,0,0.0,0.0,expert
396,519,0,0.0,0.0,expert
397,520,0,0.0,0.0,expert
398,521,0,0.0,0.0,expert
399,522,0,0.0,0.0,expert
400,523,0,0.0,0.0,expert
401,524,0,0.0,0.0,expert
402,525,0,0.0,0.0,expert
403,526,0,0.0,0.0,expert
404,527,0,0.0,0.0,expert
405,528,0,0.0,0.0,expert
406,529,0,0.0,0.0,expert
407,530,0,0.0,0.0,expert
408,531,0,0.0,0.0,expert
409,532,0,0.0,0.0,expert
410,534,0,0.0,0.0,expert
411,535,0,0.0,0.0,expert
412,536,0,0.0,0.0,expert
413,537,0,0.0,0.0,expert
414,538,0,0.0,0.0,expert
415,539,0,0.0,0.0,expert
416,540,0,0.0,0.0,expert
417,541,0,0.0,0.0,expert
418,542,0,0.0,0.0,expert
419,543,0,0.0,0.0,expert
420,544,0,0.0,0.0,expert
421,545,0,0.0,0.0,expert
422,546,0,0.0,0.0,expert
423,547,0,0.0,0.0,expert
424,548,0,0.0,0.0,expert
425,549,0,0.0,0.0,expert
426,550,0,0.0,0.0,expert
427,551,0,0.0,0.0,expert
428,552,0,0.0,0.0,expert
429,553,0,0.0,0.0,expert
430,554,0,0.0,0.0,expert
431,555,0,0.0,0.0,expert
432,556,0,0.0,0.0,expert
433,557,0,0.0,0.0,expert
434,558,0,0.0,0.0,expert
435,559,0,0.0,0.0,expert
436,560,0,0.0,0.0,expert
437,561,0,0.0,0.0,expert
438,562,0,0.0,0.0,expert
439,563,0,0.0,0.0,expert
440,564,0,0.0,0.0,expert
441,565,0,0.0,0.0,expert
442,566,0,0.0,0.0,expert
443,567,0,0.0,0.0,expert
444,568,0,0.0,0.0,expert
445,569,0,0.0,0.0,expert
446,570,0,0.0,0.0,expert
447,571,0,0.0,0.0,expert
448,572,0,0.0,0.0,expert
449,573,0,0.0,0.0,expert
450,574,0,0.0,0.0,expert
451,575,0,0.0,0.0,expert
452,576,0,0.0,0.0,expert
453,577,0,0.0,0.0,expert
454,578,0,0.0,0.0,expert
455,579,0,0.0,0.0,expert
456,580,0,0.0,0.0,expert
457,581,0,0.0,0.0,expert
458,582,0,0.0,0.0,expert
459,583,0,0.0,0.0,expert
460,584,0,0.0,0.0,expert
461,585,0,0.0,0.0,expert
462,586,0,0.0,0.0,expert
463,587,0,0.0,0.0,expert
464,588,0,0.0,0.0,expert
465,589,0,0.0,0.0,expert
466,590,0,0.0,0.0,expert
467,591,0,0.0,0.0,expert
468,592,0,0.0,0.0,expert
469,593,0,0.0,0.0,expert
470,594,0,0.0,0.0,expert
471,595,0,0.0,0.0,expert
472,596,0,0.0,0.0,expert
473,597,0,0.0,0.0,expert
474,598,0,0.0,0.0,expert
475,599,0,0.0,0.0,expert
476,600,0,0.0,0.0,expert
477,601,0,0.0,0.0,expert
478,602,0,0.0,0.0,expert
479,603,0,0.0,0.0,expert
480,604,0,0.0,0.0,expert
481,605,0,0.0,0.0,expert
482,606,0,0.0,0.0,expert
483,607,0,0.0,0.0,expert
484,608,0,0.0,0.0,expert
485,609,0,0.0,0.0,expert
486,610,0,0.0,0.0,expert
487,611,0,0.0,0.0,expert
488,612,0,0.0,0.0,expert
489,613,0,0.0,0.0,expert
490,614,0,0.0,0.0,expert
491,615,0,0.0,0.0,expert
492,616,0,0.0,0.0,expert
493,617,0,0.0,0.0,expert
494,618,0,0.0,0.0,expert
495,620,0,0.0,0.0,expert
496,621,0,0.0,0.0,expert
497,622,0,0.0,0.0,expert
498,623,0,0.0,0.0,expert
499,624,0,0.0,0.0,expert
500,625,0,0.0,0.0,expert
501,626,0,0.0,0.0,expert
502,627,0,0.0,0.0,expert
503,628,0,0.0,0.0,expert
504,629,0,0.0,0.0,expert
505,630,0,0.0,0.0,expert
506,631,0,0.0,0.0,expert
507,632,0,0.0,0.0,expert
508,633,0,0.0,0.0,expert
509,634,0,0.0,0.0,expert
510,635,0,0.0,0.0,expert
511,636,0,0.0,0.0,expert
512,637,0,0.0,0.0,expert
513,638,0,0.0,0.0,expert
514,639,0,0.0,0.0,expert
515,640,0,0.0,0.0,expert
516,641,0,0.0,0.0,expert
517,642,0,0.0,0.0,expert
518,643,0,0.0,0.0,expert
519,644,0,0.0,0.0,expert
520,645,0,0.0,0.0,expert
521,646,0,0.0,0.0,expert
522,647,0,0.0,0.0,expert
523,648,0,0.0,0.0,expert
524,649,0,0.0,0.0,expert
525,650,0,0.0,0.0,expert
526,651,0,0.0,0.0,expert
527,652,0,0.0,0.0,expert
528,653,0,0.0,0.0,expert
529,654,0,0.0,0.0,expert
530,656,0,0.0,0.0,expert
531,657,0,0.0,0.0,expert
532,658,0,0.0,0.0,expert
533,659,0,0.0,0.0,expert
534,660,0,0.0,0.0,expert
535,661,0,0.0,0.0,expert
536,662,0,0.0,0.0,expert
537,663,0,0.0,0.0,expert
538,664,0,0.0,0.0,expert
539,665,0,0.0,0.0,expert
540,666,0,0.0,0.0,expert
541,667,0,0.0,0.0,expert
542,668,0,0.0,0.0,expert
543,669,0,0.0,0.0,expert
544,670,0,0.0,0.0,expert
545,671,0,0.0,0.0,expert
546,672,0,0.0,0.0,expert
547,673,0,0.0,0.0,expert
548,674,0,0.0,0.0,expert
549,675,0,0.0,0.0,expert
550,677,0,0.0,0.0,expert
551,678,0,0.0,0.0,expert
552,679,0,0.0,0.0,expert
553,680,0,0.0,0.0,expert
554,682,0,0.0,0.0,expert
555,683,0,0.0,0.0,expert
556,684,0,0.0,0.0,expert
557,686,0,0.0,0.0,expert
558,687,0,0.0,0.0,expert
559,688,0,0.0,0.0,expert
560,690,0,0.0,0.0,expert
561,691,0,0.0,0.0,expert
562,692,0,0.0,0.0,expert
563,693,0,0.0,0.0,expert
564,694,0,0.0,0.0,expert
565,695,0,0.0,0.0,expert
566,696,0,0.0,0.0,expert
567,697,0,0.0,0.0,expert
568,698,0,0.0,0.0,expert
569,699,0,0.0,0.0,expert
570,700,0,0.0,0.0,expert
571,701,0,0.0,0.0,expert
572,702,0,0.0,0.0,expert
573,704,0,0.0,0.0,expert
574,705,0,0.0,0.0,expert
575,706,0,0.0,0.0,expert
576,707,0,0.0,0.0,expert
577,708,0,0.0,0.0,expert
578,709,0,0.0,0.0,expert
579,710,0,0.0,0.0,expert
580,711,0,0.0,0.0,expert
581,712,0,0.0,0.0,expert
582,713,0,0.0,0.0,expert
583,714,0,0.0,0.0,expert
584,715,0,0.0,0.0,expert
585,716,0,0.0,0.0,expert
586,717,0,0.0,0.0,expert
587,718,0,0.0,0.0,expert
588,719,0,0.0,0.0,expert
589,720,0,0.0,0.0,expert
590,721,0,0.0,0.0,expert
591,722,0,0.0,0.0,expert
592,723,0,0.0,0.0,expert
593,724,0,0.0,0.0,expert
594,725,0,0.0,0.0,expert
595,726,0,0.0,0.0,expert
596,727,0,0.0,0.0,expert
597,728,0,0.0,0.0,expert
598,729,0,0.0,0.0,expert
599,730,0,0.0,0.0,expert
600,731,0,0.0,0.0,expert
601,732,0,0.0,0.0,expert
602,733,0,0.0,0.0,expert
603,735,0,0.0,0.0,expert
604,736,0,0.0,0.0,expert
605,737,0,0.0,0.0,expert
606,738,0,0.0,0.0,expert
607,739,0,0.0,0.0,expert
608,740,0,0.0,0.0,expert
609,741,0,0.0,0.0,expert
610,742,0,0.0,0.0,expert
611,743,0,0.0,0.0,expert
612,744,0,0.0,0.0,expert
613,745,0,0.0,0.0,expert
614,746,0,0.0,0.0,expert
615,747,0,0.0,0.0,expert
616,748,0,0.0,0.0,expert
617,749,0,0.0,0.0,expert
618,750,0,0.0,0.0,expert
619,751,0,0.0,0.0,expert
620,752,0,0.0,0.0,expert
621,753,0,0.0,0.0,expert
622,754,0,0.0,0.0,expert
623,755,0,0.0,0.0,expert
624,756,0,0.0,0.0,expert
625,757,0,0.0,0.0,expert
626,758,0,0.0,0.0,expert
627,759,0,0.0,0.0,expert
628,760,0,0.0,0.0,expert
629,761,0,0.0,0.0,expert
630,762,0,0.0,0.0,expert
631,763,0,0.0,0.0,expert
632,764,0,0.0,0.0,expert
633,765,0,0.0,0.0,expert
634,766,0,0.0,0.0,expert
635,767,0,0.0,0.0,expert
636,768,0,0.0,0.0,expert
637,769,0,0.0,0.0,expert
638,770,0,0.0,0.0,expert
639,771,0,0.0,0.0,expert
640,772,0,0.0,0.0,expert
641,773,0,0.0,0.0,expert
642,774,0,0.0,0.0,expert
643,775,0,0.0,0.0,expert
644,776,0,0.0,0.0,expert
645,777,0,0.0,0.0,expert
646,778,0,0.0,0.0,expert
647,779,0,0.0,0.0,expert
648,780,0,0.0,0.0,expert
649,781,0,0.0,0.0,expert
650,782,0,0.0,0.0,expert
651,783,0,0.0,0.0,expert
652,784,0,0.0,0.0,expert
653,785,0,0.0,0.0,expert
654,786,0,0.0,0.0,expert
655,787,0,0.0,0.0,expert
656,788,0,0.0,0.0,expert
657,789,0,0.0,0.0,expert
658,790,0,0.0,0.0,expert
659,791,0,0.0,0.0,expert
660,792,0,0.0,0.0,expert
661,793,0,0.0,0.0,expert
662,794,0,0.0,0.0,expert
663,795,0,0.0,0.0,expert
664,796,0,0.0,0.0,expert
665,797,0,0.0,0.0,expert
666,798,0,0.0,0.0,expert
667,799,0,0.0,0.0,expert
668,800,0,0.0,0.0,expert
669,801,0,0.0,0.0,expert
670,802,0,0.0,0.0,expert
671,803,0,0.0,0.0,expert
672,804,0,0.0,0.0,expert
673,805,0,0.0,0.0,expert
674,806,0,0.0,0.0,expert
675,807,0,0.0,0.0,expert
676,808,0,0.0,0.0,expert
677,809,0,0.0,0.0,expert
678,810,0,0.0,0.0,expert
679,811,0,0.0,0.0,expert
680,812,0,0.0,0.0,expert
681,813,0,0.0,0.0,expert
682,814,0,0.0,0.0,expert
683,815,0,0.0,0.0,expert
684,816,0,0.0,0.0,expert
685,817,0,0.0,0.0,expert
686,818,0,0.0,0.0,expert
687,819,0,0.0,0.0,expert
688,820,0,0.0,0.0,expert
689,822,0,0.0,0.0,expert
690,823,0,0.0,0.0,expert
691,824,0,0.0,0.0,expert
692,825,0,0.0,0.0,expert
693,826,0,0.0,0.0,expert
694,827,0,0.0,0.0,expert
695,828,0,0.0,0.0,expert
696,829,0,0.0,0.0,expert
697,831,0,0.0,0.0,expert
698,832,0,0.0,0.0,expert
699,833,0,0.0,0.0,expert
700,834,0,0.0,0.0,expert
701,835,0,0.0,0.0,expert
702,836,0,0.0,0.0,expert
703,837,0,0.0,0.0,expert
704,838,0,0.0,0.0,expert
705,839,0,0.0,0.0,expert
706,840,0,0.0,0.0,expert
707,841,0,0.0,0.0,expert
708,842,0,0.0,0.0,expert
709,843,0,0.0,0.0,expert
710,844,0,0.0,0.0,expert
711,845,0,0.0,0.0,expert
712,846,0,0.0,0.0,expert
713,847,0,0.0,0.0,expert
714,848,0,0.0,0.0,expert
715,849,0,0.0,0.0,expert
716,850,0,0.0,0.0,expert
717,851,0,0.0,0.0,expert
718,852,0,0.0,0.0,expert
719,853,0,0.0,0.0,expert
720,854,0,0.0,0.0,expert
721,855,0,0.0,0.0,expert
722,856,0,0.0,0.0,expert
723,857,0,0.0,0.0,expert
724,858,0,0.0,0.0,expert
725,859,0,0.0,0.0,expert
726,861,0,0.0,0.0,expert
727,862,0,0.0,0.0,expert
728,863,0,0.0,0.0,expert
729,864,0,0.0,0.0,expert
730,865,0,0.0,0.0,expert
731,866,0,0.0,0.0,expert
732,867,0,0.0,0.0,expert
733,868,0,0.0,0.0,expert
734,869,0,0.0,0.0,expert
735,870,0,0.0,0.0,expert
736,871,0,0.0,0.0,expert
737,872,0,0.0,0.0,expert
738,873,0,0.0,0.0,expert
739,874,0,0.0,0.0,expert
740,875,0,0.0,0.0,expert
741,876,0,0.0,0.0,expert
742,877,0,0.0,0.0,expert
743,878,0,0.0,0.0,expert
744,879,0,0.0,0.0,expert
745,880,0,0.0,0.0,expert
746,881,0,0.0,0.0,expert
747,882,0,0.0,0.0,expert
748,883,0,0.0,0.0,expert
749,884,0,0.0,0.0,expert
750,885,0,0.0,0.0,expert
751,886,0,0.0,0.0,expert
752,887,0,0.0,0.0,expert
753,888,0,0.0,0.0,expert
754,889,0,0.0,0.0,expert
755,890,0,0.0,0.0,expert
756,891,0,0.0,0.0,expert
757,892,0,0.0,0.0,expert
758,893,0,0.0,0.0,expert
759,894,0,0.0,0.0,expert
760,895,0,0.0,0.0,expert
761,896,0,0.0,0.0,expert
762,897,0,0.0,0.0,expert
763,898,0,0.0,0.0,expert
764,899,0,0.0,0.0,expert
765,900,0,0.0,0.0,expert
766,901,0,0.0,0.0,expert
767,902,0,0.0,0.0,expert
768,903,0,0.0,0.0,expert
769,904,0,0.0,0.0,expert
770,905,0,0.0,0.0,expert
771,906,0,0.0,0.0,expert
772,907,0,0.0,0.0,expert
773,908,0,0.0,0.0,expert
774,909,0,0.0,0.0,expert
775,910,0,0.0,0.0,expert
776,911,0,0.0,0.0,expert
777,912,0,0.0,0.0,expert
778,913,0,0.0,0.0,expert
779,914,0,0.0,0.0,expert
780,915,0,0.0,0.0,expert
781,916,0,0.0,0.0,expert
782,917,0,0.0,0.0,expert
783,918,0,0.0,0.0,expert
784,919,0,0.0,0.0,expert
785,920,0,0.0,0.0,expert
786,921,0,0.0,0.0,expert
787,922,0,0.0,0.0,expert
788,923,0,0.0,0.0,expert
789,924,0,0.0,0.0,expert
790,925,0,0.0,0.0,expert
791,926,0,0.0,0.0,expert
792,927,0,0.0,0.0,expert
793,928,0,0.0,0.0,expert
794,929,0,0.0,0.0,expert
795,930,0,0.0,0.0,expert
796,931,0,0.0,0.0,expert
797,932,0,0.0,0.0,expert
798,933,0,0.0,0.0,expert
799,934,0,0.0,0.0,expert
800,935,0,0.0,0.0,expert
801,936,0,0.0,0.0,expert
802,937,0,0.0,0.0,expert
803,938,0,0.0,0.0,expert
804,939,0,0.0,0.0,expert
805,940,0,0.0,0.0,expert
806,941,0,0.0,0.0,expert
807,942,0,0.0,0.0,expert
808,943,0,0.0,0.0,expert
809,944,0,0.0,0.0,expert
810,945,0,0.0,0.0,expert
811,946,0,0.0,0.0,expert
812,947,0,0.0,0.0,expert
813,948,0,0.0,0.0,expert
814,949,0,0.0,0.0,expert
815,950,0,0.0,0.0,expert
816,951,0,0.0,0.0,expert
817,952,0,0.0,0.0,expert
818,954,0,0.0,0.0,expert
819,955,0,0.0,0.0,expert
